4,12047,289,ESCUELA BÁSICA Nº 170 GRAL. MÁXIMO SANTOS,170,SAN ROQUE,BERNARDINO CABALLERO,URBANA,,3,40,E.I,2,ESSAP,ANDE,M.E.C.,SI,FALTA DE SANITARIOS PARA ALUMNOS DE ESTE NIVEL,CAPITAL,0
23,14104,675,ESCUELA BASICA Nº 300 MAESTRO HERMINIO GIMÉNEZ,300,LA RECOLETA,SAN PABLO,URBANA,,5,527,E.E.B,20,ESSAP,ANDE,M.E.C.,SI,SE NECESITAN BANOS SEXADOS,CAPITAL,0
22,14112,683,ESCUELA BÁSICA Nº 434 JUAN EUDORO CÁCERES,434,LA RECOLETA,SAN PABLO,URBANA,,5,412,E.I - E.E.B,2,ESSAP,ANDE,M.E.C.,SI,LOS SANITARIOS NO SATISFACEN A LA CANTIDAD DE ALUMNOS,CAPITAL,0
17,14115,686,ESCUELA BÁSICA N° 449 JUAN ALBERTO SAMANIEGO,449,RECOLETA,SAN PABLO,URBANA,,5,340,E.E.B.- N.M.,5,ESSAP,ANDE,M.E.C.,SI,CONSTRUCCION MUY DETERIORADA POR LA ANTIGUEDAD,CAPITAL,0
9,14121,696,ESCUELA BÁSICA N° 207 DR. BLAS GARAY,207,RECOLETA,HIPÓDROMO,URBANA,,5,195,E.E.B.,10,ESSAP,ANDE,M.E.C.,SI,REITERACIÓN DE PEDIDO 2010. BAÑOS SEXADOS,CAPITAL,0
18,14121,696,ESCUELA BÁSICA N° 207 DR. BLAS GARAY,207,RECOLETA,HIPÓDROMO,URBANA,,5,120,E.E.B,2,ESSAP,ANDE,M.E.C.,SI,BANOS SEXADOS PARA DOCENTES,CAPITAL,0
25,14121,696,ESCUELA BÁSICA Nº 207 DR. BLAS GARAY,207,LA RECOLETA,HIPÓDROMO,URBANA,,5,120,E.E.B,2,ESSAP,ANDE,M.E.C.,SI,BANOS SEXADOS PARA DOCENTES,CAPITAL,0
2,12108,368,ESCUELA BÁSICA Nº 2.727 CASA AMPARO AL NIÑO DEL MERCADO Nº 4,2727,SAN ROQUE,SIVIO PETTIROSI,URBANA,,1,120,E.E.B,2,ESSAP,ANDE,M.E.C.,SI,LOS EXISTENTES NO ABASTECEN A LA POBLACION ESCOLAR,CAPITAL,0
30,15026,181,ESCUELA BÁSICA Nº 1.909 FRAY BARTOLOMÉ DE LAS CASAS,1909,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,,2,56,E.E.B,1,ESSAP,ANDE,MUNICIPAL,SI,NO CUENTA CON SANITARIO PARA ALUMNOS DE E. INICIAL,CAPITAL,0
10,15027,182,ESCUELA BÁSICA Nº 821 CNEL. FELIPE TOLEDO,821,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,,2,496,E.E.B.,2,ESSAP,ANDE,M.E.C.,SI,NO CUENTA CON SANITARIO PARA ALUMNOS DE EDUCACION INICIAL,CAPITAL,0
2,1601013,10043,ESC. BÁSICA Nº 2.940 – PADRE FRANCISCO BOSCH.,2940,PEDRO P. PEÑA,VIRGEN DEL ROSARIO,RURAL,VIRGEN DEL ROSARIO,R-1,85,"E.E.B-1º, 2º,3 CICLOS",2,ALJIBE,MOTOR-GENERADOR,COMUNITARIO,SI,"EXISTENTE EN MUY MAL ESTADO, ATENTA CONTRA LA VIDA DE LOS NIÑOS/AS",BOQUERON,16
1,1603001,10110,"ESC. BÁSICA Nº 5.881  ""TTE. RAMIRO ESPÍNOLA""",5881,MCAL. ESTIGARRIBIA,CENTRO U. LA PATRIA,RURAL,LA PATRIA,R-1,46,1º Y 2º CICLOS,2,POZO ARTESIANO,ANDE,MAG,SI,"ATENTA CONTRA LA VIDA, SITUACIÓN DE RIESGO",BOQUERON,16
86,518011,4148,ESC. BÁS. Nº 3534 SAN PABLO,3534,3 DE FEBRERO,SAN PABLO,RURAL,,7,45,"E.E.B, E.I.",2,POZO COMÚN,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
2,502057,3339,ESC. BÁS. Nº 886 MARÍA AUXILIADORA,886,CAAGUAZÚ,CNIA. WALTER INSFRÁN,RURAL,,R1ZB,,EDUCACIÓN,1,POZO ARTESIANO,ANDE,SI,SI,SE NECESITA BAÑOS SEXADOS PARA EL PE POR DÉFICIT,CAAGUAZU B,5
5,502023,3305,"ESC. BÁS. Nº 1739 ""TTE. CNEL. FULGENCIO YEGROS""",1739,CAAGUAZÚ,EMPALADO ÁRI,URBANA,,4,500,E.E.B,2,ESSAP,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
80,502036,3318,"ESC. BÁS. Nº 1615 ""GRAL. BERNARDINO CABALLERO""",1615,CAAGUAZÚ,CURUZÚ ARAUJO,RURAL,,4,50,N.I.,1,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
84,502036,3318,"ESC. BÁS. Nº 1615 ""GRAL. BERNARDINO CABALLERO""",1615,CAAGUAZÚ,CURUZÚ ARAUJO,RURAL,,4,45,N.I.,1,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
121,502020,3302,"ESC. BÁS. Nº 3515 ""SGDO. CORAZÓN DE JESÚS""",3515,CAAGUAZÚ,Bº FLORIDA,URBANA,,4,15,N. I.,1,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
11,502109,3391,"ESC. BÁS. Nº 5027 ""PARAGUAY PYAHU""",5027,CAAGUAZÚ,Bº CENTRO,URBANA,,4,330,E.E.B,1,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
106,502117,3399,"ESC. BÁS. Nº 14.587 PRIV. SUBV. ""SANTA TERESITA""",14587,CAAGUAZÚ,Bº SAN FRANCISCO,URBANA,,4,30,N.I.,1,ESSAP,SI,PRIVADO,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
78,502142,3461,"ESCUELA BÁSICA Nº15.259 ""SANTO TOMÁS APÓSTOL""",15259,CAAGUAZÚ,FRACCIÓN STO. TOMÁS,URBANA,,4,53,N. I. - E.E.B,2,PRIVADO,SI,EN GESTIÓN,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
61,502148,3466,ESC. BAS. N° 6744 CENTRO DE DESARROLLO COMUNITARIO,6744,CAAGUAZU,COLONIA WALTER INSFRAN,RURAL,COLONIA WALTER INSFRAN,R1ZB,74,E.E.B 1° Y 2°  CICLO,1,PRIVADO,ANDE,SI,SI,NECESIDAD,CAAGUAZU B,5
102,502148,3466,ESC. BAS. N° 6744 CENTRO DE DESARROLLO COMUNITARIO,6744,CAAGUAZU,COLONIA WALTER INSFRAN,RURAL,COLONIA WALTER INSFRAN,R1ZB,32,E.E.B 3° CICLO,1,PRIVADO,ANDE,SI,SI,NECESIDAD,CAAGUAZU B,5
113,502148,3466,ESC. BAS. N° 6744 CENTRO DE DESARROLLO COMUNITARIO,6744,CAAGUAZU,COLONIA WALTER INSFRAN,RURAL,COLONIA WALTER INSFRAN,R1ZB,20,E.I.,1,PRIVADO,ANDE,SI,SI,NECESIDAD,CAAGUAZU B,5
85,509008,3714,"ESC. BÁS. Nº 2148 ""GRAL. DE B. ALEJANDRO S.""",2148,SAN JOAQUÍN,YUKYRY,RURAL,,4,45,E.E.B,2,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
122,502166,10489,"ESC. BÁS. Nº 5936 ""SAN PEDRO""",5936,CAAGUAZÚ,SAN PEDRO LA PICADA,RURAL,,4,15,E.E.B,1,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
97,502153,3472,"ESC. BÁS. Nº 15387 ""SAN ANTONIO""",15387,CAAGUAZÚ,YACARE'I 4TA. LÍNEA,RURAL,,4,37,N.I. Y E.E.B,1,POZO ARTESIANO,SI,EN GESTIÓN,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
19,502154,3473,"ESC. BÁS. Nº 4739 ""DON FEDERICO LLAMOSAS BENÍTEZ""",4739,CAAGUAZÚ,Bº SAN RAFAEL,URBANA,,4,214,N. I. - E.E.B,8,PRIVADO,SI,EN GESTIÓN,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
112,502163,10486,"ESC. BÁS. Nº 5943 ""DON JOSÉ GILL FELTES""",5943,CAAGUAZÚ,GUYRAUNGUA,RURAL,,4,22,E.E.B,2,ESSAP,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
10,502155,3474,"ESC. BÁS. Nº 4740 ""HÉROES DEL MARZO PARAGUAYO""",4740,CAAGUAZÚ,Bº BERNARDINO CABALLERO,URBANA,,4,350,E.E.B,2,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
60,502169,11077,"ESC. BÁS. Nº 5937 ""SANTO DOMINGO""",5937,CAAGUAZÚ,GUAYAKI CUA 1ª LÍNEA,RURAL,,4,76,E.E.B,1,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
70,502169,11077,"ESC. BÁS. Nº 5937 ""SANTO DOMINGO""",5937,CAAGUAZÚ,GUAYAKI CUA 1ª LÍNEA,RURAL,,4,67,N.I. Y E.E.B,2,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
105,502037,3319,"ESC. BÁS. Nº 2750 ""SAN ISIDRO LABRADOR""",2750,CAAGUAZÚ,YACARE-I,RURAL,,4,30,N. I.,2,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
125,502058,3340,ESC. BÁS. Nº 1829 CRISTO REY,1829,CAAGUAZÚ,ITÁ PLANCHÓN,RURAL,,R1ZB,13,EDUCACIÓN,1,POZO ARTESIANO,ANDE,SI,SI,DÉFICIT,CAAGUAZU B,5
129,502095,3377,ESC. BÁS. Nº 3193 MARÍA AUXILIADORA,3193,CAAGUAZÚ,GUAVIRÁ A,RURAL,,R1ZB,10,EDUCACIÓN,2,POZO COMÚN,ANDE,SI,SI,LOS ALUMNOS DEL PE NO POSEEN BAÑOS INDEPENDIENTES,CAAGUAZU B,5
30,502096,3378,ESC. BÁS. Nº 844 GRAL. BERNARDINO CABALLERO,844,CAAGUAZÚ,ARROYO MOROTI,RURAL,,R1ZB,151,"E.I., E.E.B 1º,2º Y 3º C.",3,POZO ARTESIANO,ANDE,SI,SI,DEFICIT,CAAGUAZU B,5
51,502105,3387,"ESC. BÁS. Nº 4369 ""FRACCIÓN MEISSNER""",4369,CAAGUAZÚ,Bº BERNARDINO CABALLERO,URBANA,,4,90,N.I. Y E.E.B,2,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
110,502040,3322,ESC. BÁS. Nº 3199  MARÍA DEL ROSARIO,3199,CAAGUAZÚ,YACARE'I 4TA. LÍNEA,RURAL,,4,27,E.E.B,1,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
124,502041,3323,"ESC. BÁS. Nº 3202 ""SAN PEDRO""",3202,CAAGUAZÚ,YACARE-I,RURAL,,4,14,N. I.,2,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
120,502069,3351,ESC. BÁS. Nº 3209 EMILIANO R. FERNÁNDEZ,3209,CAAGUAZÚ,CALLE PALMA,RURAL,,R1ZB,15,EDUCACIÓN,1,POZO ARTESIANO,ANDE,SI,SI,DÉFICIT,CAAGUAZU B,5
119,502061,3343,"ESC. BÁS. Nº 3200 ""ADELA SPERATTI""",3200,CAAGUAZÚ,7A LÍNEA WALTER INSFRÁN,RURAL,,R1ZB,15,EDUCACIÓN,1,POZO ARTESIANO,ANDE,SI,SI,DÉFICIT,CAAGUAZU B,5
96,502074,3356,ESC. BAS. N° 3196 SANTA MARIA GORETTI,3196,CAAGUAZU,GUAVIRA B,RURAL,VY´A PAGUASU,R1ZB,38,E.E.B 1° Y  2° CICLO,1,POZO ARTESIANO,ANDE,SI,SI,DEFICIT,CAAGUAZU B,5
132,502068,3350,ESC. BAS. N° 1618 EX. COMBATIENTES DE LA GUERRA DE CHACO,1618,CAAGUAZU,CANTERA BOCA 3RA. LINEA,RURAL,,R1ZB,,E.E.B 3° CICLO,1,POZO ARTESIANO,ANDE,SI,SI,NO CUENTA CON SANITARIO PROPIO,CAAGUAZU B,5
43,502066,3348,ESC. BAS. N° 1827 EE.UU,1827,CAAGUAZU,5TA. LINEA CÑIA. BALANZA,RURAL,CANTERA BOCA,R1ZB,100,E.E.B 1° Y  2° CICLO,1,POZO ARTESIANO,ANDE,SI,SI,EL SANITARIO ACTUAL YA NO FUNCIONA,CAAGUAZU B,5
44,502065,3347,ESC. BAS. N° 3208 VIRGEN DE FATIMA,3208,CAAGUAZU,13 LINEA WALTER INSFRÁN,RURAL,,R1ZB,100,"E.E.B 1°, 2° Y 3° CICLO",6,POZO ARTESIANO,ANDE,NO,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
128,502073,3355,ESC. BÁS. Nº 1653 MARÍA AUXILIADORA,1653,CAAGUAZÚ,CALLE 25 TAYAÓ,RURAL,,R1ZB,10,E.I.,1,POZO ARTESIANO,ANDE,SI,SI,SE NECESITA BAÑOS SEXADOS PARA EL PE,CAAGUAZU B,5
8,502003,3286,ESC. BAS. N° 3517 SAN RAFAEL,3517,CAAGUAZU,SAN RAFAEL,URBANA,BARRIO SAN RAFAEL,R1ZB,375,E.I.,2,AGUA COMUNITARIA,ANDE,SI,SI,NO SE TIENE SANITARIO  PARA PE SEXADO Y PARA EL 1°. 2° Y 3° CICLO,CAAGUAZU B,5
9,502003,3286,ESC. BAS. N° 3517 SAN RAFAEL,3517,CAAGUAZU,SAN RAFAEL,URBANA,BARRIO SAN RAFAEL,R1ZB,375,"E.E.B 1°, 2° Y 3° CICLO",4,AGUA COMUNITARIA,ANDE,SI,SI,NO SE TIENE SANITARIO  PARA PE SEXADO Y PARA EL 1°. 2° Y 3° CICLO,CAAGUAZU B,5
12,502029,3311,"ESCUELA BÁSICA Nº 4366 ""MUNICIPAL""",4366,CAAGUAZÚ,Bº BERNARDINO CABALLERO,URBANA,,4,300,E.E.B,2,POZO ARTESIANO,SI,EN GESTIÓN,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
115,502104,3386,"ESC. BÁS. Nº 3514 ""NIÑOS UNIDOS""",3514,CAAGUAZÚ,YTU,RURAL,,4,20,N.I. Y E.E.B,3,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
15,502078,3360,ESC. BAS. N° 661 JUANA MARIA DE LARA,661,CAAGUAZU,POTRERO GUAYAKI,RURAL,,R1ZB,251,E.E.B 1° Y 2°  CICLO,1,POZO ARTESIANO,ANDE,SI,SI,SE ESTÁ DETERIORANDO,CAAGUAZU B,5
126,502094,3376,ESC. BAS. N° 1833 NIÑO JESUS,1833,CAAGUAZU,6TA. LINEA MOJON 7,RURAL,,R1ZB,12,E.I.,1,POZO ARTESIANO,ANDE,SI,SI,SANITARIO EXCLUSIVO PARA PRE- ESCOLAR,CAAGUAZU B,5
69,502090,3372,"ESC. BÁS. Nº 3207 ""GRAL. DE DIV. MILCIADES R. GIMÉNEZ""",3207,CAAGUAZÚ,MBURURÚ CÑIA. GUAYAKI CUA,RURAL,,4,68,E.E.B,2,POZO ARTESIANO,SI,NO,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
42,502083,3365,"ESCUELA BÁSICA Nº 1258 ""DOÑA YSABEL ACOSTA""",1258,CAAGUAZÚ,GUAYAKI CUA,RURAL,,4,101,N.I. Y E.E.B,1,POZO ARTESIANO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
133,502088,3370,ESC. BAS. N° 1252 PROF. ENRIQUE GONZALEZ G.,1252,CAAGUAZU,4TA. LINEA LA FABRIL,RURAL,VY´A PAGUASU,R1ZB,,E.E.B,1,POZO ARTESIANO,ANDE,SI,SI,SE NECESITA SANITARIO NUEVO POR QUE COMPARTEN CON NIÑOS PEQUEÑOS,CAAGUAZU B,5
131,502087,3369,ESC. BAS. N° 3204 VIRGEN DE FATIMA,3204,CAAGUAZU,CALLE INFANTIL,RURAL,,R1ZB,8,EDUCACIÓN,1,POZO COMÚN,ANDE,SI,SI,LOS ALUMNOS NO CUENTAN CON SANITARIO.,CAAGUAZU B,5
64,502010,3293,"ESC. BÁS. Nº 1733 ""PROF. LAURA I. GAMARRA LÓPEZ""",1733,CAAGUAZÚ,TACURÚ Bº SAN MIGUEL,RURAL,,4,70,N.I. Y E.E.B,2,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
1,502001,3284,ESC. BAS. N° 316 SAN LORENZO,316,CAAGUAZU,SAN LORENZO,URBANA,,R1ZB,84,E.I.,2,POZO ARTESIANO,ANDE,SI,SI,NO SE CUENTA CON SANITARIO EXCLUSIVO PARA PE,CAAGUAZU B,5
40,502004,3287,"ESC. BÁS. Nº 456 ""PRÓCERES DE MAYO""",456,CAAGUAZÚ,CENTRO,URBANA,,4,112,E.E.B,2,PRIVADO,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
77,502092,3374,"ESCUELA BÁSICA Nº 3210 ""3 DE MAYO""",3210,CAAGUAZÚ,MBURURÚ,RURAL,,4,55,E.E.B,1,POZO ARTESIANO,SI,NO,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
29,506005,3574,ESC. BÁS. Nº 728 GRAL,728,DR. J.M.FRUTOS,DR. J.M.FRUTOS,RURAL,,7,152,"E.E.B, E.I.",3,POZO ARTESIANO,ANDE,SI,SI,EL SANITARIO ESTÁ DETERIORADO,CAAGUAZU B,5
4,506003,3572,ESC. BÁS. Nº 966 MCAL. F.S.LÓPEZ,966,DR. J.M.FRUTOS,DR. J.M.FRUTOS,URBANA,,7,573,"E.E.B, E.I.",10,POZO ARTESIANO,ANDE,SI,SI,POR LA EXCESIVA CANTIDAD DE ALUMNOS Y CUENTA CON UN SOLO SANITARIO,CAAGUAZU B,5
53,506004,3573,ESC. BÁS. Nº 726 S/N,726,DR. J.M.FRUTOS,ZANJA PYTA,RURAL,,7,90,E.E.B,1,POZO ARTESIANO,ANDE,M.E.C.,SI,POR LA EXCESIVA CANTIDAD DE ALUMNOS Y CUENTA CON UN SOLO SANITARIO,CAAGUAZU B,5
74,506007,3576,ESC. BÁS. Nº 986 CORONEL PANCHITO LÓPEZ,986,DR. J.M.FRUTOS,PUENTECITA,RURAL,,7,61,"E.E.B, E.I.",4,POZO ARTESIANO,ANDE,SI,SI,EL SANITARIO ESTÁ DETERIORADO,CAAGUAZU B,5
72,506010,3579,ESC. BÁS. Nº 1607 NIÑO JESÚS,1607,DR. J.M.FRUTOS,YUKYRY,RURAL,,7,64,E.E.B,3,POZO ARTESIANO,ANDE,SI,SI,EL SANITARIO ESTÁ DETERIORADO,CAAGUAZU B,5
32,506026,3595,ESC. BÁS. Nº 2849 JUANA M. DE LARA,2849,DR. J.M.FRUTOS,VILLA INDUSTRIAL,RURAL,,7,141,"E.E.B, E.I.",2,SENASA,ANDE,SI,SI,EL SANITARIO ESTÁ DETERIORADO,CAAGUAZU B,5
39,507059,10492,ESC. BÁS. Nº 5903 JULIANA FLEITAS,5903,REPATRIACIÓN,ASEN. JULIANA FLEITAS,RURAL,ASEN. JULIANA FLEITAS,R2ZB,118,E.E.B 1º Y 2º C.,6,POZO ARTESIANO,ANDE,SI,SI,POR LA EXCESIVA CANTIDAD DE ALUMNOS Y CUENTA CON UN SOLO SANITARIO,CAAGUAZU B,5
109,507063,10496,ESC. BÁS. Nº 6549 VIRGEN DE FÁTIMA,6549,REPATRIACIÓN,4º LÍNEA CABALLERO ALVAREZ,RURAL,,R2ZB,28,E.E.B 1º Y 2º C.,2,POZO COMÚN,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
98,507064,10954,ESC. BÁS. Nº 6097 EL TRIUNFO,6097,REPATRIACIÓN,ASEN. EL TRIUNFO,RURAL,EL TRIUNFO,R2ZB,36,E.E.B 1º Y 2º C.,1,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
59,507077,11702,ESC. BÁS. Nº 6859 ESPÍRITU SANTO,6859,REPATRIACIÓN,ASEN. SAN MARCOS,RURAL,ASEN. SAN MARCOS,R2ZB,76,E.E.B 1º Y 2º C.,3,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
89,507042,3665,ESC. BÁS. Nº 4156 DR. EUSEBIO AYALA,4156,REPATRIACIÓN,CHACORÉ 1º LÍNEA,RURAL,,R2ZB,40,E.E.B 1º Y 2º C.,2,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
13,507002,3625,ESC. BÁS. Nº 845 GRAL. EUGENIO A. GARAY,845,REPATRIACIÓN,PLANTA URBANA,URBANA,,R2ZB,280,E.E.B,1,SENASA,ANDE,SI,SI,SANITARIOS DETERIORADOS,CAAGUAZU B,5
101,507004,3627,ESC. BÁS. Nº 3184 SAN FRANCISCO,3184,REPATRIACIÓN,5º LÍNEA SAN FRANCISCO,RURAL,,R2ZB,35,E.E.B 1º Y 2º C.,2,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
114,507024,3647,ESC. BÁS. Nº 4159 NIÑO S. DEL MUNDO,4159,REPATRIACIÓN,_,RURAL,BARRIENTOS CUÉ,R2ZB,20,"E.E.B, E.I.",2,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
57,507037,3660,ESC. BÁS. Nº 1841 SAN ROQUE G.DE S.,1841,REPATRIACIÓN,1º LÍNEA SAN MIGUEL,RURAL,,R2ZB,80,E.E.B,6,POZO ARTESIANO,ANDE,SI,SI,DETERIORO DE SANITARIOS,CAAGUAZU B,5
21,509005,3711,"ESC. BÁS. Nº 2768 ""SAN JOSÉ OBRERO""",2768,SAN JOAQUÍN,CARPA CUÉ 4ª LÍNEA,RURAL,,4,180,E.E.B,2,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
130,509012,3718,"ESC. BÁS. Nº 12.360 ""BLÁS ANTONIO GAUTO""",12360,SAN JOAQUÍN,GUA'A CUÉ,RURAL,,4,10,E.I.,1,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
27,509020,3726,"ESCUELA BÁSICA Nº 2769 ""TAJY POTY""",2769,SAN JOAQUÍN,CÑÍA. OLLA RUGUÁ,RURAL,,4,162,E.E.B,2,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
38,509026,3732,"ESCUELA BÁSICA Nº 3148 ""SAN LORENZO""",3148,SAN JOAQUÍN,GUAJHÓ,RURAL,,4,120,E.E.B,2,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
24,509024,3730,"ESC. BÁS. Nº 3149 ""REPÚBLICA DE MÉXICO""",3149,SAN JOAQUÍN,VIRGEN DEL CARMEN,RURAL,,4,176,E.E.B,2,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
65,509028,3734,"ESC. BÁS. Nº 3147 ""DOÑA MARÍA T. PERRONE DE GALEANO""",3147,SAN JOAQUÍN,TORO ACA,RURAL,,4,70,E.I. - E.E.B,2,SI,SI,SI,SI,DÉFICIT PARA EL NIVEL,CAAGUAZU B,5
79,505033,11067,ESC BAS Nº 4758 E.E.PLATE CARD.,4758,STA ROSA DEL MBUTUY,STA LUCIA,RURAL,,9,34,"E.I. , E.E.B 1ER Y 2º CICLO",2,SENASA,ANDE,SI,SI,DEFICIT. EL EXISTENTE ES UNA LETRINA COMÚN.,CAAGUAZU,5
87,505008,3541,ESC BAS N° 1423 CALLE 20,1423,STA ROSA DEL MBUTUY,TAPIRACUAI CALLE 20,RURAL,,9,43,"E.I.,E.E.B 1º Y 2º C",2,SENASA,ANDE,EN GESTIÓN,SI,DEFICIT. EL EXISTENTE ES UNA LETRINA COMÚN.,CAAGUAZU,5
91,505010,3543,ESC BAS Nº 1 422 MARIA AUXILIADORA,1422,STA ROSA DEL MBUTUY,CALLE 40,RURAL,,9,52,"E.I.,E.E.B 1º 2º Y 3° CICLO",2,POZO ARTESIANO,ANDE,SI,SI,DEFICIT. EL EXISTENTE ES UNA LETRINA COMÚN.,CAAGUAZU,5
81,505012,3545,ESC BAS Nº 5034 STO DOMINGO,5034,STA ROSA DEL MBUTUY,STO DOMINGO,RURAL,,9,39,"E.I., E.E.B 1º Y 2º CICLO",2,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,"DEFICIT. EL EXISTENTE ES UNA LETRINA COMÚN. 
UNO POR SEXO",CAAGUAZU,5
85,505039,11709,ESC BAS N° 6863 VENANCIO  RAMIREZ,6863,STA ROSA DEL MBUTUY,POTRERO JARDIN,RURAL,,9,136,"E.I. , E.E.B 1º Y 2º C",2,SENASA,ANDE,SI,SI,DEFICIT. EL EXISTENTE ES UNA LETRINA COMÚN.,CAAGUAZU,5
67,505052,15998,ESC BAS Nº 7513 INMA CONCEPCIÓN,7513,STA ROSA DEL MBUTUY,GUARANI CA'AGUY,RURAL,,9,98,"E.I. Y E.E.B 1º,2º Y 3º C",2,SENASA,ANDE,EN GESTIÓN,SI,DEFICIT. EL EXISTENTE ES UNA LETRINA COMÚN.,CAAGUAZU,5
95,505001,3534,ESC BAS Nº 336 SANTA ROSA,336,STA ROSA DEL MBUTUY,STA ROSA,URBANA,,9,415,"E.I. ,E.E.B 1º AL 3º C",2,SENASA,ANDE,SI,SI,DEFICIT. NO ABASTECE EL EXISTENTE,CAAGUAZU,5
28,514067,4067,"ESC. BAS. Nº 4017 ""SAN AGUSTIN""",4017,TEMBIAPORA,SAN RAFAEL,RURAL,,8,161,"E.I, 1°,2° Y 3° C.",4,POZO COMÚN,ANDE,M.E.C.,SI,EL SANITARIO CON QUE CUENTA LA INSTITUCIÓN NO ES ADECUADO,CAAGUAZU B,5
26,514064,4064,ESC. BAS. N° 4015 S/N,4015,TEMBIAPORA,YKUA PYTA,RURAL,,8,169,"E.I, 1°,2° Y 3° C.",4,POZO COMÚN,ANDE,M.E.C.,SI,EL SANITARIO CON QUE CUENTA LA INSTITUCIÓN NO ES ADECUADO,CAAGUAZU B,5
16,514004,4004,ESC. BAS. Nº 3963 FULGENCIO YEGROS,3963,TEMBIAPORA,YHAI,RURAL,,8,225,"E.I, 1°,2° Y 3° C.",4,POZO COMÚN,ANDE,M.E.C.,SI,EL SANITARIO CON QUE CUENTA LA INSTITUCIÓN NO ES ADECUADO,CAAGUAZU B,5
108,520017,3832,ESC. BÁS. Nº 3116 SANTO DOMINGO,3116,YHÚ,TECOYOYA,RURAL,,10,30,E.E.B,1,POZO ARTESIANO,ANDE,SI,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
123,520004,3810,ESC. BÁS. Nº 3108 SANTA LUCIA,3108,VAQUERÍA,YATAÍ,RURAL,,10,15,E.E.B,1,POZO ARTESIANO,ANDE,EN GESTIÓN,SI,LA INSTITUCION UTILIZA LETRINA,CAAGUAZU B,5
