60,,,COLEG. NAC. SAN AGUSTÍN,,PARAGUARÍ,CERRO LEÓN,RURAL,,1,78,E.E.B,3,3,EXISTENTES EN MAL ESTADO.,PARAGUARI,9
68,,,COL. NAC. SANTA RITA,,PARAGUARÍ,ZOTO RUGUA,RURAL,,1,60,E.E.B Y MEDIA,3,,"REPARACION DE CAÑERIAS, GRIFERIAS Y ACCESORIOS",PARAGUARI,9
76,,,ESC. NAC. DE COMERCIO,,YAGUARÓN,SAN MIGUEL,URBANA,,1,300,E.E.B Y MEDIA,8,,CONSTRUCCION DE LARGA DATA,PARAGUARI,9
78,,,COL. NAC. TTE. VICTOR RODRIGUEZ,,YAGUARÓN,CALLE POI,RURAL,,1,80,E.E.B Y MEDIA,1,,"REPARACVIÓN DE PARED, PISOS,  PLOMERÍA, ELECTRIFICACIÓN .",PARAGUARI,9
80,,,COL. NAC. PANAMERICANO,,YAGUARÓN,KM 55 PEGUAJHÓ,RURAL,,1,60,E.E.B Y MEDIA,2,1,POR EL DETERIORO Y POR SU TIEMPO DE UTIILIZACIÓN (13 AÑOS),PARAGUARI,9
82,,,COLEGIO NACIONAL DE ITÁ POTRERO,,YAGUARÓN,ITÁ POTRERO,RURAL,,1,147,E.E.B Y MEDIA,2,1,"ESTADO DEPLORABLE DEL L,OSSANITARIOS",PARAGUARI,9
83,,,COL.NAC.DON NEMESIO CANO FRANCO,,MBUYAPEY,CAAGUY GUASU,RURAL,,4,217,COMPARTIDO,1,,"EL SANITARIO NECESITA MANTENIMIENTO ,SISTERNA INIDORO,MIGITORIO",PARAGUARI,9
86,,,COLEG. NAC. E.M.D. ,,PARAGUARÍ,SANTO TOMÁS ,URBANA,,1,600,E.E.B Y MEDIA,8,8,POR LA CANTIDAD DE ALUMNOS,PARAGUARI,9
87,,,COL. NAC. SAGRADO CORAZÓN DE JESÚS,,YBYCUÍ,CORDILLERITA 2A.,RURAL,,4,12,N. MEDIO,3,,"REPARACIÓN DE TECHO, PISO, PLOMERÍA Y ELECTRICIDAD",PARAGUARI,9
88,,,COL. NAC. SANTA TERESITA,,ESCOBAR,ESCOBAR,URBANA,,1,164,E.E.B Y MEDIA,2,2,PARA ALBERGAR A MÁS JOVENES Y BRINDAR UN ESPACIO ADECUADO CON LAS EXIGENCIAS MINIMAS REQUERIDAS,PARAGUARI,9
89,,,ESCUELA AGRÍCOLA DE YBYCUÍ,,YBYCUÍ,TACUARY,RURAL,,4,52,N. MEDIO,4,4,"SANITARIOS EN PÉSIMO ESTADO, NECESITA REPARACIÓN TOTAL",PARAGUARI,9
90,,,COLEGIO NACIONAL REPÚBLICA DE GUATEMALA,,YAGUARÓN,SAN MIGUEL,URBANA,,1,285,NIVEL MEDIO,5,1,ESTADO DEPLORABLE DEL SANITARIO,PARAGUARI,9
91,,,COL. NAC. E.M.D. GRAL. CÉSAR BARRIENTOS,,YBYCUÍ,SAN JOSÉ,URBANA,,4,325,COMPARTIDO,6,6,"REPARACIÓN DE TECHO, PISO,PLOMERÍA Y ELECTRICIDAD. NO SE CUENTA CON PLANO.",PARAGUARI,9
92,,,COLEGIO NACIONAL PROFESOR TEODORO RODRIGUEZ ,,YAGUARÓN,ZAYAS,RURAL,,1,40,NIVEL MEDIO,7,1,POR NECESIDAD DE MANTENIMIENTO EN PLOMERIA.,PARAGUARI,9
93,,,COL.NAC. GRAL. CÉSAR BARRIENTOS ,,YBYCUÍ,COL. CÉSAR BARRIENTOS,RURAL,COL.CÉSAR BARRIENTOS,4,150,COMPARTIDO,6,,"REPARACIÓN DE TECHO, PISO, PLOMERÍA Y ELECTRICIDAD",PARAGUARI,9
94,,,COLEGIO NACIONAL PROF. MARCIANO MARTÍNEZ,,PIRAYÚ,CÑIA- PASO ESPERANZA ,RURAL,,1,160,NIVEL MEDIO,4,4,LOS SANITARIOS NECESITAN URGENTE DE REPARACIÓN ESTAN DETERIORADOS,PARAGUARI,9
96,,,COLEGIO NACIONAL JORGE MANUEL PÉREZ RAMÍREZ,,PIRAYÚ,TUYUCUÁ,RURAL,,1,70,NIVEL MEDIO,3,3,POR DETERIODO,PARAGUARI,9
98,,,COL. NAC. TABAI,,PIRAYÚ,COMPAÑÍA TABAI,RURAL,,1,53,NIVEL MEDIO,2,,POR ESTAR AVERIADO PARTE DE LOS BAÑOS,PARAGUARI,9
99,,,COLEGIO NACIONAL DE PIRAYÚ,,PIRAYÚ,BARRIO Nº1,RURAL,,1,145,NIVEL MEDIO,,,,PARAGUARI,9
100,,,COL. NAC. BALTAZAR ,,ESCOBAR,YBYRATY,RURAL,,1,25,NIVEL MEDIO,2,2,"LA ACES NO CUENTA CON RECURSO ECONOMICOS NECESARIOS PARA LLEVAR ACABO EL TRABAJO POR EL BAJO NIVEL ECONOMICO DE LA COMUNIDAD EDUCATIVA Y TAMPOCO RECIBE AYUDA DE LA MUNICIPALIDAD, NI DE LA GOBERNACIÓN DEPARTAMENTAL.",PARAGUARI,9
101,,,COL. NAC. SANTA ELENA,,CARAPEGUÁ,FRANCO ISLA,RURAL,,2,140,E.E.B. Y N.M,3,3,NECESITA REPARACIÓN,PARAGUARI,9
102,,,COL. NAC. CARMELO BARRIOS ARMOA,,CARAPEGUÁ,PACHECO,RURAL,,2,120,E.E.B. Y N.M,4,4,NECESITA REPARACIÓN,PARAGUARI,9
5,,,COLEGIO NACIONAL CIUDAD NUEVA ,,CIUDAD DEL ESTE,CIUDAD NUEVA,URBANA,-,"""",200,3º CICLO,8,8,PARA ALBERGAR A MÁS ALUMNOS ,ALTO PARANA,10
6,,,COL. NAC. SAN ROQUE GONZÁLEZ DE SANTACRUZ ,,CIUDAD DEL ESTE,BARRIO ACARAY,URBANA,-,R1 ,500,COMPARTIDO E.E.B Y E.M.,4,4,POR MEJORAR EL ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN. ,ALTO PARANA,10
7,,,COLEGIO NACIONAL 8 DE DICIEMBRE ,,CIUDAD DEL ESTE,Bº 23 DE OCTUBRE,URBANA,-,"""",161,E.E.B. ,2,-,POR ATENTAR CONTRA LA SALUD DE LOS ALUMNOS. ,ALTO PARANA,10
21,,,COLEGIO NACIONAL SANTA RITA,,SANTA RITA,SANTA RITA,URBANA,,3,500,E.E.B. Y N.M.,8,,"EL TECHO SE VA PUDRIENDO, PLOMERIA, LA CAÑERÍA SE ENCUENTRA DETERIORADA,SE NECESITA ROMPER LAS PAREDES PARA CORREGIR LAS FALLAS, HACE 17 AÑOS QUE FUE CONSTRUIDA Y SIGUE EN LAS MISMAS CONDICIONES, SIN MEJORAR LAS INSTALACIONES, LOS ALUMNOS VAN EN AUMENTO.",ALTO PARANA,10
27,,,COL. NAC. DOMINGO MARTÍNEZ DE IRALA,,DOMINGO M. DE IRALA,PTO. IRALA,URBANA,PTO. IRALA,5,144,"7°, 8° Y 9° G. E.E.B   1º, 2º Y 3º C. E.M.",1,,NECESITA DE REPARACIÓN  TOTAL (PLOMERÍA Y LABATORIO).,ALTO PARANA,10
37,,,LICEO NAC. SAN FRANCISCO JAVIER,,SAN ALBERTO,FRACCIÓN 8,URBANA,FRACCION 8,6,55,E.E.B.,4,-,DEPLORABLE ESTADO POR EL USO CONTINUO Y POR LOS AÑOS DE USO,ALTO PARANA,10
45,,,COL. NAC. DOMINGO MARTÍNEZ DE IRALA,,DOMINGO M. DE IRALA,PTO. IRALA,URBANA,PTO. IRALA,5,144,"7°, 8° Y 9° G. E.E.B   1º, 2º Y 3º C. E.M.",1,,NECESITA DE REPARACIÓN  TOTAL (PLOMERÍA Y LABATORIO).,ALTO PARANA,10
47,,,COLEGIO NACIONAL 8 DE DICIEMBRE ,,DOMINGO M. DE IRALA,Bº 23 DE OCTUBRE,URBANA,-,1,161,E.E.B. ,2,-,POR ATENTAR CONTRA LA SALUD DE LOS ALUMNOS. ,ALTO PARANA,10
48,,,COLEGIO NACIONAL CIUDAD NUEVA ,,DOMINGO M. DE IRALA,CIUDAD NUEVA,URBANA,-,1,300,E.E.B. ,3,3,POR ATENTAR CONTRA LA SALUD DE LOS ALUMNOS. ,ALTO PARANA,10
53,,,COLEGIO NACIONAL CIUDAD NUEVA ,,DOMINGO M. DE IRALA,CIUDAD NUEVA,URBANA,-,1,300,E.M.,3,3,POR ATENTAR CONTRA LA SALUD DE LOS ALUMNOS. ,ALTO PARANA,10
54,,,COL. NAC. SAN ANTONIO DE PADUA ,,DOMINGO M. DE IRALA,KM. 7 DON BOSCO,URBANA,-,1,900,COMPARTIDO E.E.B Y E.M.,6,6,SE NECESITA DE MÁS SANITARIOS DIFERENCIADOS POR SEXO POR ENCONTRARSE LOS ACTUALES CON DETERIORO. ,ALTO PARANA,10
57,,,COLEGIO NAC. SANTO DOMINGO DE GUZMAN,,PDTE. FRANCO,B° SAN DOMINGO,URBANA, -,3,110,NM,6,,PARTE DE PLOMERÍA Y ACCESORIOS,ALTO PARANA,10
58,,,COL. NAC. SANTO DOMINGO DE GUZMAN,,PDTE. FRANCO,Bº SANTO DOMINGO,URBANA, -,3,110,NM,6, -,PARTE DE PLOMERIA Y ACCESORIOS,ALTO PARANA,10
59,,,COL. NAC. DR. MOISES S. BERTONI,,PDTE. FRANCO,Bº SAN RAFAEL,URBANA, -,3,500,COMPARTIDO ,8, -,"POR DETERIORO DE PAREDES, PLOMERIA Y ELECTRICIDAD",ALTO PARANA,10
60,,,COL. NAC. SAGRADO CORAZON DE JESÚS,,PDTE. FRANCO,KM 7 MONDAY,URBANA, -,3,500,COMPARTIDO ,10, -,"NECESITA LA REPARACION DE TECHO, PISO, ELECTRICIDAD, PLOMERIA Y PUERTAS",ALTO PARANA,10
5,1109062,27716,COL. NAC   DEFENSORES DEL CHACO ,,LUQUE,RUTA LUQUE – LIMPIO Nº 935 – MORA CUE,RURAL,R2,--------------------------,308,N2,6,-,POR EL DETERIORO DE LA PARED PLOMERIA Y ELECTRICIDAD.,CENTRAL,11
6,1118001,8774,COL. NAC. PROF. MANUEL A. ENCISO,,YPANE,SAN FRANCISCO,URBANA,2,,120,NM,2,2,DÉFICIT,CENTRAL,11
7,8686,27548,COL. NAC.  DR. JUAN JOSÉ SOLER,,VILLA ELISA,29 DE SETIEMBRE,URBANA,R3,8 de Diciembre,263,MEDIO,2,2,"EL BAÑO DATA DE1976,ES URGENTE LA REPARACION O ADECUACION.",CENTRAL,11
9,7531,27503,COL. NAC.  JUAN DE LA CRUZ GAONA ,,AREGUÁ,VALLE PUCU,URBANA,R3,------,244,"1º, 2º Y 3º CURSO",4,-----,"MEJORAR LA PLOMERÍA, ILUMINACIONES, ACCESORIOS, PUERTAS, GRIFERIAS",CENTRAL,11
10,1112031,27573,COL. NAC. DON BIENVENIDO OSORIO,,ÑEMBY,CAAGUAZÚ,URBANA,3,,400,COMPARTIDO,6,6,"MEJORAR ESTÉTICA, PISOS Y PINTURA",CENTRAL,11
11,0,28272,COLEGIO  PROF. MERCEDES IBARRA ,,FERNANDO DE LA MORA,TRES BOCAS,URBANA,R1,--------------------------,73,N2,13,,DETERIORO DE LOS SANITARIOS EXISTENTES,CENTRAL,11
59,1108024,27019,COLEGIO  SIMEÓN RIVEROS,,LIMPIO,SAN JOSÉ SUR,URBANA,R1,--------------------------,1020,COMPARTIDO,1,,DETERIORO POR USO CONTINUO,CENTRAL,11
12,1117009,27623,COLEGIO  SAN ISIDRO LABRADOR,,YPACARAÍ,JHUGUA JHU,URBANA,R6,--------------------------,60,N.M,6,3,POR MAL FUNCIONAMIENTO POR MUCHO AÑOS DE UTILIZACIÓN,CENTRAL,11
13,1110009,27534,EDUCACION MEDIA:  MARIANO ROQUE ALONSO TM,,M.R. A.,CORUMBACUE,URBANA,R9,--------------------------,175,N2,1,1,GRIFERIAS Y PUERTAS INDIVIDUALES QUE FUERON DESTROZADAS Y/O PERDIERON SU VIDA UTIL.,CENTRAL,11
14,1116007,27551,COL. NAC. DR. PEDRO P. PEÑA,,VILLETA,CÑÍA. GUAZÚ CORÁ,RURAL,1,,250,N.M.,7,7,SE ENCUENTRA EN PÉSIMAS CONDICIONES.,CENTRAL,11
15,8698,27687,COL. NAC.  EMILIO JOHANNSEN,,VILLA ELISA,CENTRO,URBANA,R3,--------------------------,464,MEDIO,3,3,POR HUMEDAD Y GRIETAS,CENTRAL,11
17,1109005,27005,COL. NAC   MCAL. JOSÉ FÉLIX ESTIGARRIBIA,,LUQUE,MCAL. ESTIGARRIBIA ENTRE YEGROS Y PANTALEÓN GARCIA  2º BARRIO,URBANA,R2,--------------------------,117,M,4,,EN MALAS CONDICIONES INSALUBRE NO PUEDEN USAR POR AMBOS SEXO,CENTRAL,11
18,1118004,,COL.NAC.DON VICTORIANO ARROYO,,YPANE,POTRERITO,URBANA,2,,40,N.M.,2,2,"REPARACIÓN DE FONTANERÍA,CUENTA CON PLANO ACTUALIZADO",CENTRAL,11
19,0,27512,COLEGIO  REVERENDO PADRE LUCIANO CESTAC,,FERNANDO DE LA MORA,SAN JUAN,URBANA,R1,--------------------------,163,N2,11,,DETERIORO DE LOS SANITARIOS EXISTENTES,CENTRAL,11
20,1106023,27053,COLEGIO NACIONAL  SAN CAYETANO,,ITAUGUA,CONAVI KM 25,URBANA,R4,--------------------------,700,COMPARTIDO,9,,"LOS EXISTENTES PRESENTA PROBLEMAS DE PISO, PLOMERÍA, RAJADURA EN LAS PAREDES, DETERIORO DE PINTURA ",CENTRAL,11
21,1108001,27529,COLEGIO  SAN JOSÉ,,LIMPIO,AV. SAN JOSÉ E/ PARAPITI,URBANA,R1,--------------------------,1300,COMPARTIDO,9,3,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS.,CENTRAL,11
22,1112020,27013,COL. NAC. WALTER ZACARÍAS ZARACHO,,ÑEMBY,PA'I ÑU,URBANA,3,,100,COMPARTIDO,2,2,"MEJORAR ESTÉTICA, PISOS Y PINTURA",CENTRAL,11
23,12172,28276,COL. NAC.  ROSA AGUSTINA FARIÑA,,VILLA ELISA,TRES BOCAS,URBANA,R3,--------------------------,150,MEDIO,2,2,"NECESITA REPARACION:ELECTRICA.PLOMERIA,PINTURA.",CENTRAL,11
25,1110009,27534,EDUCACION MEDIA:  MARIANO ROQUE ALONSO TT Y TN,,M.R. A.,CORUMBACUE,URBANA,R9,--------------------------,280,N2,1,1,GRIFERIAS Y PUERTAS INDIVIDUALES QUE FUERON DESTROZADAS Y/O PERDIERON SU VIDA UTIL.,CENTRAL,11
26,1116010,28280,CENTRO EDUCATIVO LOMAS VALENTINAS,,VILLETA,CÑIA. ITÁ YBATÉ,RURAL,1,,50,N.M.,2,2,SE ENCUENTRA EN PÉSIMAS CONDICIONES.,CENTRAL,11
27,8687,27564,COL. NAC.  YPATI,,VILLA ELISA,YPATI,URBANA,R3,--------------------------,150,MEDIO,2,2,LOS SANITARIOS SE ENCUENTRAN MUY DETERIORADOS PARA SU UTILIZACION,CENTRAL,11
29,1108022,27021,COLEGIO  PADRE MARIO CLEVA,,LIMPIO,AV. ESPAÑA C/ LAS ROSAS,URBANA,R1,--------------------------,100,N2,6,2,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS.,CENTRAL,11
30,1113006,27539,C.N.E.M.D.ARQ.TOMÁS ROMERO PEREIRA,,SAN ANTONIO,PUEBLO,URBANA,2,,1000,N.M.,2,2,"REPARAR PAREDES,DOTAR DE DUCHAS Y MAS SANITARIOS POR SEXO,P/PRESTAR MEJOR SERV. A DOC.Y ALUMNOS/AS",CENTRAL,11
32,7534,27505,COL. NAC.  REPÚBLICA DEL PARAGUAY ,,AREGUÁ,CAACUPEMI,URBANA,R3,-----,365,"1º, 2º Y 3º CURSO",-----,6,BRINDAR MEJOR SERVICIO A LOS EUCANDOS,CENTRAL,11
33,1116006,27549,COL. NAC. ALEJO JUAN MARTÍN ROBADÍN,,VILLETA,CÑÍA. TACURUTY,RURAL,1,,112,N.M.,3,3,REPARACIÓN,CENTRAL,11
34,1106005,37517,SEDE TUTORIAL 27 ,,ITAUGUA,BARRIO 6 DE ENERO,URBANA,R4,--------------------------,455,COMPARTIDO,6,,"DETERIORO DE LA CAÑERIA, GRIETAS EN LAS PAREDES",CENTRAL,11
35,1110014,27665,EDUCACION MEDIA:  MARÍA LEONA PAREDES DE DIEZ PÉREZ,,M.R. A.,MARIA AUXILIADORA,URBANA,R9,--------------------------,120,N2,4,,PORQUE NO REUNE LAS CONDICONES MININAS ADECUADAS PARA ALBERGAR A LOS ALUMNOS,CENTRAL,11
36,1113001,,COL.NAC.SAN AGUSTÍN,,SAN ANTONIO,CERRITO II,URBANA,2,,550,E.E.B/NM,1,1,"ACTUALMENTE LOS SANITARIOS ESTAN DEPLORABLE ESTADO,YA QUE EN REITERADAS OCACIONES SE HAN REPARADO.ACTUALMENTE ES UTILIZADO POR 550 Y NO REUNE LAS CONDICIONES HIGIÉNICAS NECESARIAS P/ SU USO",CENTRAL,11
37,1114057,27708,CENTRO EDUCATIVO  JUAN PABLO ZARACHO,,SAN LORENZO,SAN MIGUEL ARCÁNGEL,URBANA,R1,--------------------------,150,COMPARTIDO,1,0,PISO Y PLOMERIA,CENTRAL,11
38,1108013,27581,COLEGIO  RINCÓN DEL PEÑÓN   T.M.,,LIMPIO,BARRIO LAS MERCEDES,URBANA,R1,--------------------------,600,COMPARTIDO,1,1,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS.,CENTRAL,11
39,1104017,27301,COL. NAC. TESAPE´ARÁ,,GUARAMBARÉ,BARRIO ALEGRE,URBANA,1,RESAPE`ARÁ ,50,N.M.,3,………………..,SE ENCUENTRA EN PÉSIMAS CONDICIONES.,CENTRAL,11
41,1109056,28300,COL. NAC  SAN ESTANISLAO DE AGUILERA,,LUQUE,LA RESISTENCIA 1173 ESQ. LIC. ANGEL PANE – YGUA DURÉ,RURAL,R2,--------------------------,105,N2,3,-,TRABAJO DE PLOMERIA.,CENTRAL,11
42,1113009,26678,COL. NAC. CÁNDIDA ACHUCARRO,,SAN ANTONIO,ACHUCARRO,URBANA,2,,664,MEDIO-E.E.B.,2,2,MANTENIMIENTO DE PLOMERIAS Y ELECTRIDAD DENTRO DEL SANITARIO,CENTRAL,11
44,1110004,27714,EDUCACION MEDIA:  SAN JORGE,,M.R. A.,SAN JORGE,URBANA,R9,--------------------------,209,N2,7,,"LOS BAÑOS DEL NIVEL SE ENCUENTRAN CLAUSURADO, LOS ALUMNOS COMPARTEN CON EL NIVEL DE EEB",CENTRAL,11
45,1118004,,COL.NAC.DON VICTORIANO ARROYO,,YPANE,POTRERITO,URBANA,2,,40,NM,3,2,"REPARACIÓN EN PLAMERIA, LA INSTITUCIÓN CUENTA CON PLANOS ACTUALIZADO.",CENTRAL,11
47,1108023,27604,COLEGIO  SANTA TERESITA,,LIMPIO,SANTA TERESITA E/ ELADIA RODRÍGUEZ,URBANA,R1,--------------------------,300,COMPARTIDO,2,,NECESITAN REPARACIÓN LA PARTE ELÉCTRICA Y PLOMERÍA,CENTRAL,11
48,1113013,27030,COL. NAC. PUERTA DEL SOL,,SAN ANTONIO,ACHUCARRO NORTE,URBANA,2,,547,COMPARTIDO,2,2,BAÑOS EN MAL ESTADO,CENTRAL,11
50,1109057,27561,COL. NAC   PERPETUO SOCORRO,,LUQUE,ITAPUAMÍ,RURAL,R2,--------------------------,105,COMPARTIDO,7,7,NECESITA REPARACIÓN.,CENTRAL,11
51,1118001,8774,COL. NAC. PROF. MANUEL A. ENCISO,,YPANE,SAN FRANCISCO,URBANA,2,,980,E.E.B Y NM,6,-,POR DETERIORO,CENTRAL,11
53,7517,27504,COL. NAC.  CADETES DEL CHACO (T.M. Y T.T),,AREGUÁ,SAN ROQUE,URBANA,R3,-----,650,"1º, 2º Y 3º CURSO",8,------,"DETERIORO, NO ESTÁN ACORDE AL NIVEL Y CANTIDAD DE LOS ALUMNOS",CENTRAL,11
54,1118001,8774,COL. NAC. PROF. MANUEL A. ENCISO,,YPANE,SAN FRANCISCO,URBANA,2,,980,E.E.B Y NM,6,-,POR DETERIORO,CENTRAL,11
56,1109087,27046,COL. NAC   LEANDRO DIEGO SANCHEZ ,,LUQUE,FRACCIÓN MARÍA BLANCA,RURAL,R2,--------------------------,95,N2,7,-,"REPARACIÓN DE PLOMERÍA, ELECTRICIDAD, PUERTAS, PISO.",CENTRAL,11
57,1113035,27024,C.E.D.M. JUAN PABLO II,,SAN ANTONIO,PUEBLO,URBANA,2,,200,N.M.,2,2,"LA INSTITUCIÓN ESTÁ CON DÉFICIT YA QUE UTILIZAN LOS ALUMNOS, DOCENTES Y FUNCIONARIOS DEL NIVEL MEDIO Y LA COMUNIDAD EDUCATIVA DEL CENTRO DE APOYO PSICOPEDAGÓGICO PARA NIÑOS CON CAPACIDADES DIFERENTES.",CENTRAL,11
60,1118024,,COL. NAC. ABELARDO ENCISO,,YPANÉ,ROSADO GUAZÚ,URBANA,2,,40,N.M.,2,2,"REPARACIÓN EN PLOMERIA, PARTE ELECTRICA ACCESORIO DE BAÑO.",CENTRAL,11
61,1102041,28289,COLEGIO NACIONAL MARIA AUXILIADORA,,CAPIATA,RUTA 1 KM 23 YBYRARO,URBANA,R8,_,189,N2,2,2,CONSTRUCCION ANTIGUA MUY DETERIORADA,CENTRAL,11
62,1108033,27070,COLEGIO  JOSÉ DEL ROSARIO PAVÓN,,LIMPIO,RUTA LUQUE_ LIMPIO,URBANA,R1,--------------------------,230,COMPARTIDO,1,1,NECESITAN REPARACIÓN LA PARTE DE PLOMERÍA,CENTRAL,11
63,,,CEDM AUGUSTO ROA BASTOS,,GUARAMBARÉ,,URBANA,,--------------------------,190,COMPARTIDO,2,-,"REMODELACION DE ESCALERAS, REMODELACION DEL BAÑO",CENTRAL,11
64,1117031,27618,COLEGIO  PASO PUENTE,,YPACARAÍ,PASO PUENTE,URBANA,R6,--------------------------,50,N.M,1,,CAÑERIAS ROTAS,CENTRAL,11
65,1109083,27589,COL. NAC  SANTO TOMAS,,LUQUE,FRACCIÓN PRIMAVERA – LUQUE,URBANA,R2,--------------------------,90,COMPARTIDO,1,-,INSALUBRIDAD ,CENTRAL,11
67,1109012,27631,COL. NAC   HEROES DE LA PATRIA ,,LUQUE,SAN MARTÍN Y SAUCE,URBANA,R2,--------------------------,1075,N2,16,-,"REPARACIÓN DE TECHO, PLOMERÍA, ELECTRICIDAD, PISO.",CENTRAL,11
68,1114017,27543,COLEGIO NACIONAL  SAN LORENZO,,SAN LORENZO,MARÍA AUXILIADORA,URBANA,R1,--------------------------,1800,COMPARTIDO,4,4,"POR LA GRAN POBLACION MIXTA EXISTENTE, SE NECESITA ADECUAR LOS SANITARIOS, PARA GARANTIZAR EL NORMAL DESENVOLVIMIENTO DE LOS ESTUDIANTES, A FIN DE QUE CUENTEN CON VESTUARIOS Y DUCHAS, PARA LAS HORAS DESTINADAS A DEPORTE, ADEMAS DE DIVISIORIAS APROPIADAS. SE CUENTA CON ESPACIO DISPONIBLE",CENTRAL,11
69,1108012,22028,COLEGIO  EL PALMAR,,LIMPIO,FRACCIÓN EL PALMAR,URBANA,R1,--------------------------,130,N2,2,2,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS.,CENTRAL,11
70,0,1102127,COLEGIO  COLEG.  VICENTE AGÜERO ,,CAPIATA,ROJAS CAÑADA,RURAL,R3,--------------------------,50,NIVEL MEDIO,1,,SUPER POBLACION POR APERTURA DEL NIVEL,CENTRAL,11
71,1108032,27632,COLEGIO  SAN ISIDRO- VILLA MADRID,,LIMPIO,VILLA MADRID ,URBANA,R1,--------------------------,280,COMPARTIDO,1,,LA CONSTRUCCIÓN POSEE FISURAS EN LA PARED Y PISOS CON PEQUEÑOS HUNDIMIENTOS,CENTRAL,11
72,1117008,27651,COLEGIO  PEDROZO,,YPACARAÍ,PEDROZO,URBANA,R6,--------------------------,70,N.M,2,2,"2 SANITARIOS PARA MUJERES Y OTA PARA VARONES QUE NECESITAN LA PARTE DE PLOMERIO, PINTURA Y REPOSISION DE VIDRIOS DE LOS BALANCINES, ARREGLOS DEL SISTEME CLOACAL ",CENTRAL,11
73,1109023,27532,COL. NAC  GRAL. MARCIAL SAMANIEGO ,,LUQUE,AVDA. NANAWA Nº 1463 C/ SALIN YUBÍ,URBANA,R2,--------------------------,25,M,1,-,CAMBIO DE CAÑOS DE TUBERIAS- REPARACION COMPLETA DE SANITARIO DE LOS PROFESORES,CENTRAL,11
74,1102002,27024,COLEGIO NACIONAL  SAN ROQUE,,CAPIATA,KM. 19 RUTA 1 Bº EL RETIRO,URBANA,R8,_,140,N2,4,,SANITARIOS QUE YA TIENEN BASTANTE USO Y ANTIGUEDAD,CENTRAL,11
75,1109025,27683,CENTRO EDUCATIVO   INTEGRAL DE LUQUE ,,LUQUE,12 DE JUNIO C/ GUYRA CAMPANA,RURAL,R2,--------------------------,660,N2,2,2,PORQUE SE ENCUENTRA EN LAMENTABLE ESTADO.,CENTRAL,11
77,1108056,27064,COLEGIO  SAN ISIDRO - MONTAÑA ALTA,,LIMPIO,MONTAÑA ALTA,URBANA,R1,--------------------------,395,COMPARTIDO,2,,NECESITA REPARACIÓN LA PARTE DE PLOMERÍA Y POZO CIEGO,CENTRAL,11
79,1108009,27006,COLEGIO   SANTA LUCÍA,,LIMPIO,8º E/ 14 DE MAYO  Y JUANA MARÍA DE LARA,URBANA,R1,--------------------------,150,COMPARTIDO,2,2,DÉFICIT POR USO CONTINUO,CENTRAL,11
80,0,27582,COLEGIO  COLEG. NAC. NTRA. SRA. STELLA MARY ,,CAPIATA,ROJAS CAÑADA,RURAL,R3,--------------------------,650,COMPARTIDO,8,,"POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS, ",CENTRAL,11
81,1109202,27656,COL. NAC  JULIO CORREA,,LUQUE,RUTA GRAL. AQUINO KM.12,URBANA,R2,--------------------------,500,COMPARTIDO,5,5,"YA CUMPLIÓ SU VIDA ÚTIL Y NECESITA REPARACIÓN URGENTE (PLOMERÍA, TECHO, PISO Y ELECTRICIDAD)",CENTRAL,11
83,1109176,28299,COL. NAC  NACIONES UNIDAS,,LUQUE,SUB. OFICIAL. RAMÓN GONZÁLEZ – VILLA NADINA – MORA CUE,URBANA,R2,--------------------------,60,N2,2,2,"REPARACIÓN DE PARED, PISO,PLOMERIA, ELECTRICIDAD",CENTRAL,11
85,1109014,27648,COL. NAC   DON ISIDORO ZARACHO,,LUQUE,AVDA. DE LAS RESIDENTAS CAMINO LUQUE – AREGUA – 3 DE MAYO,RURAL,R2,--------------------------,425,COMPARTIDO,5,-,EN ESTADO DE DETERIORO,CENTRAL,11
87,1109203,27649,COL. NAC  DR. JUAN JAVALOYES Y GONZÁLEZ,,LUQUE,ABORÍGENES AMERICANO C/ ALTO PARAGUAY- LOMA MERLO,RURAL,R2,--------------------------,90,N2,6,-,NO SE REPARA POR FALTA DE RUBROS Y ESTO HACE QUE SE DETERIORE CADA VEZ MAS,CENTRAL,11
88,1106065,27563,COLEGIO NACONAL SAN RAFAEL,,ITAUGUA,ITAUGUA GUAZU,URBANA,R4,,900,COMPARTIDO,3,3,"PARA MEJORAR LOS ASPECTOS ESTETICOS, DETERIORO DE LA PINTURA, PISO",CENTRAL,11
89,1109050,27596,COL. NAC   PROF. MARIA EUGENIA ARCE DE CENTURIÓN ,,LUQUE,LAS CASTAÑAS Y CAMPO VIA – ISLA BOGADO,RURAL,R2,--------------------------,75,COMPARTIDO,2,-,EN ESTADO DE DETERIORO,CENTRAL,11
7,,,COL. NAC. SAN PEDRO,,YPANE,COSTA PUKU,RURAL,SAN PEDRO,2,180,COMPARTIDO,3,3,,CENTRAL,11
11,1112054,18609,MUNICIPAL ÑEMBY,,ÑEMBY,VISTA ALEGRE,URBANA,,3,378,N1,6,,COONSTRUCCIÓN ANTIGUA Y MUY DETERIORADA,CENTRAL,11
